,시도,인구수,연도,월,사용량,위도,경도
2479,경상남도,,2010,8,2600386.0,35.460156,128.215601
2480,경상남도,,2010,9,2594082.0,35.460156,128.215601
2481,경상남도,,2010,10,2428098.0,35.460156,128.215601
2482,경상남도,,2010,11,2623317.0,35.460156,128.215601
2483,경상남도,,2010,12,2914222.0,35.460156,128.215601
2484,경상북도,,2010,1,3743904.0,36.327952,128.951526
2485,경상북도,,2010,2,3471888.0,36.327952,128.951526
2486,경상북도,,2010,3,3484251.0,36.327952,128.951526
2487,경상북도,,2010,4,3454660.0,36.327952,128.951526
2488,경상북도,,2010,5,3321968.0,36.327952,128.951526
2489,경상북도,,2010,6,3301601.0,36.327952,128.951526
2490,경상북도,,2010,7,3344445.0,36.327952,128.951526
2491,경상북도,,2010,8,3428974.0,36.327952,128.951526
2492,경상북도,,2010,9,3394857.0,36.327952,128.951526
2493,경상북도,,2010,10,3370268.0,36.327952,128.951526
2494,경상북도,,2010,11,3498295.0,36.327952,128.951526
2495,경상북도,,2010,12,3773932.0,36.327952,128.951526
2496,광주광역시,,2010,1,712924.0,35.15484,126.836647
2497,광주광역시,,2010,2,682498.0,35.15484,126.836647
2498,광주광역시,,2010,3,632293.0,35.15484,126.836647
2499,광주광역시,,2010,4,642843.0,35.15484,126.836647
2500,광주광역시,,2010,5,603935.0,35.15484,126.836647
2501,광주광역시,,2010,6,605548.0,35.15484,126.836647
2502,광주광역시,,2010,7,667137.0,35.15484,126.836647
2503,광주광역시,,2010,8,697066.0,35.15484,126.836647
2504,광주광역시,,2010,9,692544.0,35.15484,126.836647
2505,광주광역시,,2010,10,605233.0,35.15484,126.836647
2506,광주광역시,,2010,11,632721.0,35.15484,126.836647
2507,광주광역시,,2010,12,685316.0,35.15484,126.836647
2508,대구광역시,,2010,1,1331473.0,35.825757,128.576897
2509,대구광역시,,2010,2,1269135.0,35.825757,128.576897
2510,대구광역시,,2010,3,1172936.0,35.825757,128.576897
2511,대구광역시,,2010,4,1199557.0,35.825757,128.576897
2512,대구광역시,,2010,5,1100160.0,35.825757,128.576897
2513,대구광역시,,2010,6,1119186.0,35.825757,128.576897
2514,대구광역시,,2010,7,1202680.0,35.825757,128.576897
2515,대구광역시,,2010,8,1284747.0,35.825757,128.576897
2516,대구광역시,,2010,9,1267503.0,35.825757,128.576897
2517,대구광역시,,2010,10,1080432.0,35.825757,128.576897
2518,대구광역시,,2010,11,1164842.0,35.825757,128.576897
2519,대구광역시,,2010,12,1287342.0,35.825757,128.576897
2520,대전광역시,,2010,1,826373.0,36.339403,127.396923
2521,대전광역시,,2010,2,778458.0,36.339403,127.396923
2522,대전광역시,,2010,3,716986.0,36.339403,127.396923
2523,대전광역시,,2010,4,724076.0,36.339403,127.396923
2524,대전광역시,,2010,5,664428.0,36.339403,127.396923
2525,대전광역시,,2010,6,684218.0,36.339403,127.396923
2526,대전광역시,,2010,7,748174.0,36.339403,127.396923
2527,대전광역시,,2010,8,800784.0,36.339403,127.396923
2528,대전광역시,,2010,9,770732.0,36.339403,127.396923
2529,대전광역시,,2010,10,668362.0,36.339403,127.396923
2530,대전광역시,,2010,11,705397.0,36.339403,127.396923
2531,대전광역시,,2010,12,779416.0,36.339403,127.396923
2532,부산광역시,,2010,1,1848492.0,35.209853,129.069121
2533,부산광역시,,2010,2,1731722.0,35.209853,129.069121
2534,부산광역시,,2010,3,1635276.0,35.209853,129.069121
2535,부산광역시,,2010,4,1682021.0,35.209853,129.069121
2536,부산광역시,,2010,5,1571566.0,35.209853,129.069121
2537,부산광역시,,2010,6,1560178.0,35.209853,129.069121
2538,부산광역시,,2010,7,1675050.0,35.209853,129.069121
2539,부산광역시,,2010,8,1797007.0,35.209853,129.069121
2540,부산광역시,,2010,9,1806226.0,35.209853,129.069121
2541,부산광역시,,2010,10,1571374.0,35.209853,129.069121
2542,부산광역시,,2010,11,1616403.0,35.209853,129.069121
2543,부산광역시,,2010,12,1768368.0,35.209853,129.069121
2544,서울특별시,,2010,1,4398183.0,37.551638,126.993243
2545,서울특별시,,2010,2,4168168.0,37.551638,126.993243
2546,서울특별시,,2010,3,3624186.0,37.551638,126.993243
2547,서울특별시,,2010,4,3719082.0,37.551638,126.993243
2548,서울특별시,,2010,5,3426951.0,37.551638,126.993243
2549,서울특별시,,2010,6,3729030.0,37.551638,126.993243
2550,서울특별시,,2010,7,4219590.0,37.551638,126.993243
2551,서울특별시,,2010,8,4646112.0,37.551638,126.993243
2552,서울특별시,,2010,9,4296100.0,37.551638,126.993243
2553,서울특별시,,2010,10,3441549.0,37.551638,126.993243
2554,서울특별시,,2010,11,3603223.0,37.551638,126.993243
2555,서울특별시,,2010,12,4022925.0,37.551638,126.993243
2556,세종특별자치시,,2010,1,0.0,36.560326,127.258638
2557,세종특별자치시,,2010,2,0.0,36.560326,127.258638
2558,세종특별자치시,,2010,3,0.0,36.560326,127.258638
2559,세종특별자치시,,2010,4,0.0,36.560326,127.258638
2560,세종특별자치시,,2010,5,0.0,36.560326,127.258638
2561,세종특별자치시,,2010,6,0.0,36.560326,127.258638
2562,세종특별자치시,,2010,7,0.0,36.560326,127.258638
2563,세종특별자치시,,2010,8,0.0,36.560326,127.258638
2564,세종특별자치시,,2010,9,0.0,36.560326,127.258638
2565,세종특별자치시,,2010,10,0.0,36.560326,127.258638
2566,세종특별자치시,,2010,11,0.0,36.560326,127.258638
2567,세종특별자치시,,2010,12,0.0,36.560326,127.258638
2568,울산광역시,,2010,1,2259608.0,35.553064,129.254432
2569,울산광역시,,2010,2,2042581.0,35.553064,129.254432
2570,울산광역시,,2010,3,2179708.0,35.553064,129.254432
2571,울산광역시,,2010,4,2170165.0,35.553064,129.254432
2572,울산광역시,,2010,5,2200352.0,35.553064,129.254432
2573,울산광역시,,2010,6,2165892.0,35.553064,129.254432
2574,울산광역시,,2010,7,2218722.0,35.553064,129.254432
2575,울산광역시,,2010,8,2290022.0,35.553064,129.254432
2576,울산광역시,,2010,9,2260645.0,35.553064,129.254432
2577,울산광역시,,2010,10,2168811.0,35.553064,129.254432
2578,울산광역시,,2010,11,2219654.0,35.553064,129.254432
2579,울산광역시,,2010,12,2339537.0,35.553064,129.254432
2580,인천광역시,,2010,1,2016429.0,37.455307,126.70392
2581,인천광역시,,2010,2,1841774.0,37.455307,126.70392
2582,인천광역시,,2010,3,1797828.0,37.455307,126.70392
2583,인천광역시,,2010,4,1825715.0,37.455307,126.70392
2584,인천광역시,,2010,5,1707125.0,37.455307,126.70392
2585,인천광역시,,2010,6,1728906.0,37.455307,126.70392
2586,인천광역시,,2010,7,1766598.0,37.455307,126.70392
2587,인천광역시,,2010,8,1861369.0,37.455307,126.70392
2588,인천광역시,,2010,9,1807585.0,37.455307,126.70392
2589,인천광역시,,2010,10,1690609.0,37.455307,126.70392
2590,인천광역시,,2010,11,1802665.0,37.455307,126.70392
2591,인천광역시,,2010,12,1980971.0,37.455307,126.70392
2592,전라남도,,2010,1,2233687.0,34.867289,126.993547
2593,전라남도,,2010,2,2005193.0,34.867289,126.993547
2594,전라남도,,2010,3,2027921.0,34.867289,126.993547
2595,전라남도,,2010,4,2049713.0,34.867289,126.993547
2596,전라남도,,2010,5,1991208.0,34.867289,126.993547
2597,전라남도,,2010,6,1920409.0,34.867289,126.993547
2598,전라남도,,2010,7,1998945.0,34.867289,126.993547
2599,전라남도,,2010,8,2114591.0,34.867289,126.993547
2600,전라남도,,2010,9,2098805.0,34.867289,126.993547
2601,전라남도,,2010,10,2098914.0,34.867289,126.993547
2602,전라남도,,2010,11,2163915.0,34.867289,126.993547
2603,전라남도,,2010,12,2356637.0,34.867289,126.993547
2604,전라북도,,2010,1,1707366.0,35.717518,127.156528
2605,전라북도,,2010,2,1592103.0,35.717518,127.156528
2606,전라북도,,2010,3,1572336.0,35.717518,127.156528
2607,전라북도,,2010,4,1609044.0,35.717518,127.156528
2608,전라북도,,2010,5,1523156.0,35.717518,127.156528
2609,전라북도,,2010,6,1488035.0,35.717518,127.156528
2610,전라북도,,2010,7,1493114.0,35.717518,127.156528
2611,전라북도,,2010,8,1551166.0,35.717518,127.156528
2612,전라북도,,2010,9,1553451.0,35.717518,127.156528
2613,전라북도,,2010,10,1493322.0,35.717518,127.156528
2614,전라북도,,2010,11,1608650.0,35.717518,127.156528
2615,전라북도,,2010,12,1757331.0,35.717518,127.156528
2616,제주특별자치도,,2010,1,325800.0,33.424967,126.778084
2617,제주특별자치도,,2010,2,317412.0,33.424967,126.778084
2618,제주특별자치도,,2010,3,284038.0,33.424967,126.778084
2619,제주특별자치도,,2010,4,300520.0,33.424967,126.778084
2620,제주특별자치도,,2010,5,275117.0,33.424967,126.778084
2621,제주특별자치도,,2010,6,271052.0,33.424967,126.778084
2622,제주특별자치도,,2010,7,286859.0,33.424967,126.778084
2623,제주특별자치도,,2010,8,331375.0,33.424967,126.778084
2624,제주특별자치도,,2010,9,317709.0,33.424967,126.778084
2625,제주특별자치도,,2010,10,270423.0,33.424967,126.778084
2626,제주특별자치도,,2010,11,286959.0,33.424967,126.778084
2627,제주특별자치도,,2010,12,307358.0,33.424967,126.778084
2628,충청남도,,2010,1,3408166.0,36.717428,126.801751
2629,충청남도,,2010,2,3188393.0,36.717428,126.801751
2630,충청남도,,2010,3,3236855.0,36.717428,126.801751
2631,충청남도,,2010,4,3198820.0,36.717428,126.801751
2632,충청남도,,2010,5,3068283.0,36.717428,126.801751
2633,충청남도,,2010,6,3038587.0,36.717428,126.801751
2634,충청남도,,2010,7,3170594.0,36.717428,126.801751
2635,충청남도,,2010,8,3206697.0,36.717428,126.801751
2636,충청남도,,2010,9,3139467.0,36.717428,126.801751
2637,충청남도,,2010,10,3167916.0,36.717428,126.801751
2638,충청남도,,2010,11,3362576.0,36.717428,126.801751
2639,충청남도,,2010,12,3622961.0,36.717428,126.801751
2640,충청북도,,2010,1,1755905.0,36.999466,127.700783
2641,충청북도,,2010,2,1675101.0,36.999466,127.700783
2642,충청북도,,2010,3,1658672.0,36.999466,127.700783
2643,충청북도,,2010,4,1682392.0,36.999466,127.700783
2644,충청북도,,2010,5,1559121.0,36.999466,127.700783
2645,충청북도,,2010,6,1516139.0,36.999466,127.700783
2646,충청북도,,2010,7,1551504.0,36.999466,127.700783
2647,충청북도,,2010,8,1591255.0,36.999466,127.700783
2648,충청북도,,2010,9,1524966.0,36.999466,127.700783
2649,충청북도,,2010,10,1503473.0,36.999466,127.700783
2650,충청북도,,2010,11,1641772.0,36.999466,127.700783
2651,충청북도,,2010,12,1784532.0,36.999466,127.700783
